1018,". @foxandfriends , we are in record territory in all things having to do with our economy! https:// twitter.com/realdonaldtrum p/status/935640578007687168 …"
1019,Great day for Tax Cuts and the Republican Party. But the biggest Winner will be our great Country!
1020,Great work Ivanka! https:// twitter.com/statedept/stat us/935478669488693253 …
1021,"Just won the lawsuit on leadership of Consumer Financial Protection Bureau, CFPB. A big win for the Consumer!"
1022,"Charles McCullough, the respected fmr Intel Comm Inspector General, said public was misled on Crooked Hillary Emails. “Emails endangered National Security.” Why aren’t our deep State authorities looking at this? Rigged & corrupt? @TuckerCarlson @seanhannity"
1023,"After North Korea missile launch, it's more important than ever to fund our gov't & military! Dems shouldn't hold troop funding hostage for amnesty & illegal immigration. I ran on stopping illegal immigration and won big. They can't now threaten a shutdown to get their demands."
1024,"“The Conference Board said that consumer sentiment was at its highest level in nearly 17 years in November. The Consumer Confidence Index rose from 126.2 in October to 129.5, notching its best reading since December 2000...” http:// bit.ly/2AijXKg"
1025,"Dow, S&P 500 and Nasdaq all finished the day at new RECORD HIGHS! pic.twitter.com/wJyB9d00hh"
1026,"Remarks from the Roosevelt Room with @SenateMajLdr Mitch McConnell, @SpeakerRyan and Secretary of Defense, General James Mattis. pic.twitter.com/lZMqK5jBvh"
1027,“Statement from President Donald J. Trump on #GivingTuesday ” https://www. whitehouse.gov/the-press-offi ce/2017/11/27/statement-president-donald-j-trump-givingtuesday …
1028,"Meeting with “Chuck and Nancy” today about keeping government open and working. Problem is they want illegal immigrants flooding into our Country unchecked, are weak on Crime and want to substantially RAISE Taxes. I don’t see a deal!"
1029,"Melania, our great and very hard working First Lady, who truly loves what she is doing, always thought that “if you run, you will win.” She would tell everyone that, “no doubt, he will win.” I also felt I would win (or I would not have run) - and Country is doing great!"
1030,"At least 24 players kneeling this weekend at NFL stadiums that are now having a very hard time filling up. The American public is fed up with the disrespect the NFL is paying to our Country, our Flag and our National Anthem. Weak and out of control!"
1031,Thank you Rand! https:// twitter.com/ivankatrump/st atus/935269896849641472 …
1032,New home sales reach a 10 year high. Stock Market has more record gains. Hopefully Republican Senators will give us the much needed Tax Cuts to keep it all going! Democrats want big Tax Increases.
1033,"The Tax Cut Bill is coming along very well, great support. With just a few changes, some mathematical, the middle class and job producers can get even more in actual dollars and savings and the pass through provision becomes simpler and really works well!"
1034,"The good news is that their ratings are terrible, nobody cares! https:// twitter.com/danscavino/sta tus/934972671384834049 …"
1035,"We should have a contest as to which of the Networks, plus CNN and not including Fox, is the most dishonest, corrupt and/or distorted in its political coverage of your favorite President (me). They are all bad. Winner to receive the FAKE NEWS TROPHY!"
1036,"Back in D.C., big week for Tax Cuts and many other things of great importance to our Country. Senate Republicans will hopefully come through for all of us. The Tax Cut Bill is getting better and better. The end result will be great for ALL!"
1037,"Since the first day I took office, all you hear is the phony Democrat excuse for losing the election, Russia, Russia,Russia. Despite this I have the economy booming and have possibly done more than any 10 month President. MAKE AMERICA GREAT AGAIN!"
1038,I endorsed Luther Strange in the Alabama Primary. He shot way up in the polls but it wasn’t enough. Can’t let Schumer/Pelosi win this race. Liberal Jones would be BAD!
1039,"The last thing we need in Alabama and the U.S. Senate is a Schumer/Pelosi puppet who is WEAK on Crime, WEAK on the Border, Bad for our Military and our great Vets, Bad for our 2nd Amendment, AND WANTS TO RAISES TAXES TO THE SKY. Jones would be a disaster!"
1040,"Wow, even I didn’t realize we did so much. Wish the Fake News would report! Thank you. https:// twitter.com/magapill/statu s/934553287214489600 …"
1041,". @FoxNews is MUCH more important in the United States than CNN, but outside of the U.S., CNN International is still a major source of (Fake) news, and they represent our Nation to the WORLD very poorly. The outside world does not see the truth from them!"
1042,"Check out the recent Editorial in the Wall Street Journal @WSJ about what a complete disaster the @CFPB has been under its leader from previous Administration, who just quit!"
1043,"The Consumer Financial Protection Bureau, or CFPB, has been a total disaster as run by the previous Administrations pick. Financial Institutions have been devastated and unable to properly serve the public. We will bring it back to life!"
1044,Happy #SmallBusinessSaturday ! A great day to support your community and America’s JOB creators by shopping locally at a #SmallBiz . #ShopSmall pic.twitter.com/pBQaBHvl7k
1045,"Time Magazine called to say that I was PROBABLY going to be named “Man (Person) of the Year,” like last year, but I would have to agree to an interview and a major photo shoot. I said probably is no good and took a pass. Thanks anyway!"
1046,"Will be calling the President of Egypt in a short while to discuss the tragic terrorist attack, with so much loss of life. We have to get TOUGHER AND SMARTER than ever before, and we will. Need the WALL, need the BAN! God bless the people of Egypt."
1047,"Horrible and cowardly terrorist attack on innocent and defenseless worshipers in Egypt. The world cannot tolerate terrorism, we must defeat them militarily and discredit the extremist ideology that forms the basis of their existence!"
1048,"After Turkey call I will be heading over to Trump National Golf Club, Jupiter, to play golf (quickly) with Tiger Woods and Dustin Johnson. Then back to Mar-a-Lago for talks on bringing even more jobs and companies back to the USA!"
1049,"Will be speaking to President Recep Tayyip Erdogan of Turkey this morning about bringing peace to the mess that I inherited in the Middle East. I will get it all done, but what a mistake, in lives and dollars (6 trillion), to be there in the first place!"
1050,"Can you believe that the disrespect for our Country, our Flag, our Anthem continues without penalty to the players. The Commissioner has lost control of the hemorrhaging league. Players are the boss! https:// twitter.com/danscavino/sta tus/933959401580490753 …"
1051,Two great people! https:// twitter.com/diamondandsilk /status/933701853359099906 …
1052,A great guy (with great ratings)! https:// twitter.com/seanhannity/st atus/933802972806565888 …
1053,"ObamaCare premiums are going up, up, up, just as I have been predicting for two years. ObamaCare is OWNED by the Democrats, and it is a disaster. But do not worry. Even though the Dems want to Obstruct, we will Repeal & Replace right after Tax Cuts!"
1054,"My great honor to join our incredible men and women of the @USCG , at the Lake Worth Inlet Station, in Riviera Beach, Florida today! #HappyThanksgiving pic.twitter.com/C35HR9opbP"
1055,HAPPY THANKSGIVING! pic.twitter.com/nQhi7XopMW
1056,"Will be doing a live Thanksgiving Video Teleconference with Members of the Military at 9:00 A.M. Afghanistan, Iraq, USS Monterey, Turkey & Bahrain. Then going to Coast Guard Quarters, Florida."
1057,MAKE AMERICA GREAT AGAIN!
1058,MAKE AMERICA GREAT AGAIN!
1059,"HAPPY THANKSGIVING, your Country is starting to do really well. Jobs coming back, highest Stock Market EVER, Military getting really strong, we will build the WALL, V.A. taking care of our Vets, great Supreme Court Justice, RECORD CUT IN REGS, lowest unemployment in 17 years....!"
1060,....And it will get even better with Tax Cuts! https:// twitter.com/ivankatrump/st atus/933495974516928517 …
1061,I have long given the order to help Argentina with the Search and Rescue mission of their missing submarine. 45 people aboard and not much time left. May God be with them and the people of Argentina!
1062,51 Million American to travel this weekend - highest number in twelve years (AAA). Traffic and airports are running very smoothly! @FoxNews
1063,The @USNavy is conducting search and rescue following aircraft crash. We are monitoring the situation. Prayers for all involved. https:// twitter.com/usnavy/status/ 933281288563208194 …
1064,Will be having meetings and working the phones from the Winter White House in Florida (Mar-a-Lago). Stock Market hit new Record High yesterday - $5.5 trillion gain since E. Many companies coming back to the U.S. Military building up and getting very strong.
1065,The NFL is now thinking about a new idea - keeping teams in the Locker Room during the National Anthem next season. That’s almost as bad as kneeling! When will the highly paid Commissioner finally get tough and smart? This issue is killing your league!.....
1066,"...LaVar, you could have spent the next 5 to 10 years during Thanksgiving with your son in China, but no NBA contract to support you. But remember LaVar, shoplifting is NOT a little thing. It’s a really big deal, especially in China. Ungrateful fool!"
1067,"It wasn’t the White House, it wasn’t the State Department, it wasn’t father LaVar’s so-called people on the ground in China that got his son out of a long term prison sentence - IT WAS ME. Too bad! LaVar is just a poor man’s version of Don King, but without the hair. Just think.."
1068,"Today, we continued a wonderful American Tradition at the White House. Drumstick and Wishbone will live out their days in the beautiful Blue Ridge Mountains at Gobbler’s Rest... pic.twitter.com/fsS8B8f5UR"
1069,President Donald J. Trump and @FLOTUS Melania Participate in the Pardoning of the National Thanksgiving Turkey at the White House. https://www. pscp.tv/w/bOMUTDFvTlFs TFJub1dwUXd8MU1ueG5neUxWYWRLT-3syHs0mFD5Lw4qEMU_9ZG7f_dbk4WgSYR4XJMe7DEr …
1070,Under President Trump unemployment rate will drop below 4%. Analysts predict economic boom for 2018! @foxandfriends and @Varneyco
1071,Marshawn Lynch of the NFL’s Oakland Raiders stands for the Mexican Anthem and sits down to boos for our National Anthem. Great disrespect! Next time NFL should suspend him for remainder of season. Attendance and ratings way down.
1072,Republican Senators are working very hard to get Tax Cuts and Tax Reform approved. Hopefully it will not be long and they do not want to disappoint the American public!
1073,"Border Patrol Officer killed at Southern Border, another badly hurt. We will seek out and bring to justice those responsible. We will, and must, build the Wall!"
1074,Big-game trophy decision will be announced next week but will be very hard pressed to change my mind that this horror show in any way helps conservation of Elephants or any other animal.
1075,"Shoplifting is a very big deal in China, as it should be (5-10 years in jail), but not to father LaVar. Should have gotten his son out during my next trip to China instead. China told them why they were released. Very ungrateful!"
1076,"Sen. Jeff Flake(y), who is unelectable in the Great State of Arizona (quit race, anemic polls) was caught (purposely) on “mike” saying bad things about your favorite President. He’ll be a NO on tax cuts because his political career anyway is “toast.”"
1077,"Now that the three basketball players are out of China and saved from years in jail, LaVar Ball, the father of LiAngelo, is unaccepting of what I did for his son and that shoplifting is no big deal. I should have left them in jail!"
1078,"Crooked Hillary Clinton is the worst (and biggest) loser of all time. She just can’t stop, which is so good for the Republican Party. Hillary, get on with your life and give it another try in three years!"
1079,Put big game trophy decision on hold until such time as I review all conservation facts. Under study for years. Will update soon with Secretary Zinke. Thank you!
1080,"Today, it was an honor to celebrate the Collegiate National Champions of 2016/2017 at the @WhiteHouse ! #NCAAChampions Photos: https://www. instagram.com/realdonaldtrum p/ … pic.twitter.com/w8jE24pLwa"
1081,"Together, we're going to restore safety to our streets and peace to our communities, and we're going to destroy the vile criminal cartel, #MS13 , and many other gangs... 'Hundreds arrested in MS-13 crackdown' http:// 45.wh.gov/MS13Crackdown pic.twitter.com/mrynwnTuoO"
1082,"If Democrats were not such obstructionists and understood the power of lower taxes, we would be able to get many of their ideas into Bill!"
1083,"Great numbers on Stocks and the Economy. If we get Tax Cuts and Reform, we'll really see some great results!"
1084,.And to think that just last week he was lecturing anyone who would listen about sexual harassment and respect for women. Lesley Stahl tape?
1085,"The Al Frankenstien picture is really bad, speaks a thousand words. Where do his hands go in pictures 2, 3, 4, 5 & 6 while she sleeps? ....."
1086,"Big win today in the House for GOP Tax Cuts and Reform, 227-205. Zero Dems, they want to raise taxes much higher, but not for our military!"
1087,Congratulations to the House of Representatives for passing the #TaxCutsandJobsAct — a big step toward fulfilling our promise to deliver historic TAX CUTS for the American people by the end of the year! https:// twitter.com/i/moments/9312 36680564137985 …
1088,Need all on the UN Security Council to vote to renew the Joint Investigative Mechanism for Syria to ensure that Assad Regime does not commit mass murder with chemical weapons ever again.
1089,"China is sending an Envoy and Delegation to North Korea - A big move, we'll see what happens!"
1090,"....your release possible and, HAVE A GREAT LIFE! Be careful, there are many pitfalls on the long and winding road of life!"
1091,"To the three UCLA basketball players I say: You're welcome, go out and give a big Thank You to President Xi Jinping of China who made....."
1092,Big vote tomorrow in the House. Tax cuts are getting close!
1093,Why are Democrats fighting massive tax cuts for the middle class and business (jobs)? The reason: Obstruction and Delay!
1094,It is actually hard to believe how naive (or dumb) the Failing @nytimes is when it comes to foreign policy...weak and ineffective!
1095,"...They should realize that these relationships are a good thing, not a bad thing. The U.S. is being respected again. Watch Trade!"
1096,"The failing @nytimes hates the fact that I have developed a great relationship with World leaders like Xi Jinping, President of China....."
1097,Do you think the three UCLA Basketball Players will say thank you President Trump? They were headed for 10 years in jail!
1098,Thank you! https:// twitter.com/trumpfan1995/s tatus/928090746053431297 …
1099,"Thank you, working hard! https:// twitter.com/capetown_eagle /status/930747373697032192 …"
1100,"While in the Philippines I was forced to watch @CNN , which I have not done in months, and again realized how bad, and FAKE, it is. Loser!"
1101,". @foxandfriends will be showing much of our successful trip to Asia, and the friendships & benefits that will endure for years to come!"
1102,Our great country is respected again in Asia. You will see the fruits of our long but successful trip for many years to come!
1103,Just returned from Asia after 12 very successful days. Great to be home!
1104,THANK YOU ASIA! #USA pic.twitter.com/FziKSbrzcu
1105,THANK YOU to the amazing staff and their families of the United States Embassy in the Philippines. Keep up the GREAT WORK! pic.twitter.com/3ABVXTsJM0
1106,"One of the most accurate polls last time around. But #FakeNews likes to say we’re in the 30’s. They are wrong. Some people think numbers could be in the 50's. Together, WE will MAKE AMERICA GREAT AGAIN! pic.twitter.com/YhrwkdObhP"
1107,I will be making a major statement from the @WhiteHouse upon my return to D.C. Time and date to be set.
1108,"Just arrived at #ASEAN50 in the Philippines for my final stop with World Leaders. Will lead to FAIR TRADE DEALS, unlike the horror shows from past Administrations. Will then be leaving for D.C. Made many good friends!"
1109,"After my tour of Asia, all Countries dealing with us on TRADE know that the rules have changed. The United States has to be treated fairly and in a reciprocal fashion. The massive TRADE deficits must go down quickly!"
1110,Great to see @RandPaul looking well and back on the Senate floor. He will help us with TAX CUTS and REFORM!
1111,Excited to be heading home to see the House pass a GREAT Tax Bill with the middle class getting big TAX CUTS! #MakeAmericaGreatAgain
1112,"I am proud of the Rep. House & Senate for working so hard on cutting taxes {& reform.} We’re getting close! Now, how about ending the unfair & highly unpopular Indiv Mandate in OCare & reducing taxes even further? Cut top rate to 35% w/all of the rest going to middle income cuts?"
1113,"Happy to announce, I am nominating Alex Azar to be the next HHS Secretary. He will be a star for better healthcare and lower drug prices!"
1114,Will be leaving the Philippines tomorrow after many days of constant mtgs & work in order to #MAGA ! My promises are rapidly being fulfilled.
1115,"Great day of bilateral meetings at #ASEANSummit on trade, which we are turning around to be great deals for our country! pic.twitter.com/2ahAvm4n9s"
1116,Thank you! https:// twitter.com/usembassymanil a/status/929684767087378432 …
1117,"We had a wonderful visit to Vietnam, thank you President Tran Dai Quang! Heading to the #ASEANSummit 50th Anniv Gala in the Philippines now. pic.twitter.com/WfSd8EE3Nm"
1118,"Just landed in the Philippines after a great day of meetings and events in Hanoi, Vietnam! pic.twitter.com/YxHRNhhPWo"
1119,"Why would Kim Jong-un insult me by calling me ""old,"" when I would NEVER call him ""short and fat?"" Oh well, I try so hard to be his friend - and maybe someday that will happen!"
1120,"Does the Fake News Media remember when Crooked Hillary Clinton, as Secretary of State, was begging Russia to be our friend with the misspelled reset button? Obama tried also, but he had zero chemistry with Putin."
1121,"When will all the haters and fools out there realize that having a good relationship with Russia is a good thing, not a bad thing. There always playing politics - bad for our country. I want to solve North Korea, Syria, Ukraine, terrorism, and Russia can greatly help!"
1122,"Met with President Putin of Russia who was at #APEC meetings. Good discussions on Syria. Hope for his help to solve, along with China the dangerous North Korea crisis. Progress being made."
1123,"Will be doing a joint press conference in Hanoi, Vietnam then heading for final destination of trip, the Phillipines."
1124,President Xi of China has stated that he is upping the sanctions against #NoKo . Said he wants them to denuclearize. Progress is being made.
1125,“Presidential Proclamation Commemorating the 50th Anniversary of the Vietnam War” http:// 45.wh.gov/GDvY2G https:// instagram.com/p/BbWf8J6AlS9/ pic.twitter.com/f9snmRUA4a
1126,"On this wonderful Veterans Day, I want to express the incredible gratitude of the entire American Nation to our GREAT VETERANS. Thank you! pic.twitter.com/GhQbCA7yII"
1127,"On behalf of an entire nation, Happy 242nd Birthday to the men and women of the United States Marines! #USMC242 #SemperFi pic.twitter.com/ecgoSJP5Uc"
1128,The United States has been reminded time and again in recent years that economic security is not merely RELATED to national security - economic security IS national security. It is vital to our national strength. #APEC2017 pic.twitter.com/8gKQUhit2X
1129,The United States is prepared to work with each of the leaders in this room today to achieve mutually beneficial commerce that is in the interests of both your countries and mine. That is the message I am here to deliver today. #APEC2017 pic.twitter.com/CM3Hqt16A8
1130,"Today I am here to offer a renewed partnership with America -- to work together to strengthen the bonds of friendship and commerce between all of the nations of the Indo-Pacific, and together, to promote our prosperity and security. #APEC2017 pic.twitter.com/gN2YbS9CYB"
1131,"In more and more places throughout this region, citizens of SOVEREIGN and INDEPENDENT nations have taken greater control of their destinies, and unlocked the potential of their people. #APEC2017 pic.twitter.com/a570IIGe0I"
1132,"Throughout my travels, I've had the pleasure of sharing the good news from America. I've had the honor of sharing our vision for a free & open Indo-Pacific -- a place where sovereign & independent nations, w/diverse cultures & many different dreams, can all prosper side-by-side. pic.twitter.com/qBOCY3u7YV"
1133,"Just landed in Da Nang, Vietnam to deliver a speech at #APEC2017"
1134,"I am leaving China for #APEC2017 in Vietnam. @FLOTUS Melania is staying behind to see the zoo, and of course, the Great WALL of China before going to Alaska to greet our AMAZING troops."
1135,My meetings with President Xi Jinping were very productive on both trade and the subject of North Korea. He is a highly respected and powerful representative of his people. It was great being with him and Madame Peng Liyuan!
1136,"I don’t blame China, I blame the incompetence of past Admins for allowing China to take advantage of the U.S. on trade leading up to a point where the U.S. is losing $100's of billions. How can you blame China for taking advantage of people that had no clue? I would've done same!"
1137,In the coming months and years ahead I look forward to building an even STRONGER relationship between the United States and China. pic.twitter.com/mK3SB7t3EV
1138,"President Xi, thank you for such an incredible welcome ceremony. It was a truly memorable and impressive display! https:// instagram.com/p/BbQ3bcJADfy/ pic.twitter.com/g4Z7mO5cV9"
1139,Congratulations to all of the ”DEPLORABLES” and the millions of people who gave us a MASSIVE (304-227) Electoral College landslide victory! pic.twitter.com/7ifv5gT7Ur
1140,Looking forward to a full day of meetings with President Xi and our delegations tomorrow. THANK YOU for the beautiful welcome China! @FLOTUS Melania and I will never forget it! pic.twitter.com/sQoUWIGAiQ
1141,NoKo has interpreted America's past restraint as weakness. This would be a fatal miscalculation. Do not underestimate us. AND DO NOT TRY US. pic.twitter.com/4llqLrNpK3
1142,"On behalf of @FLOTUS Melania and I, THANK YOU for an unforgettable afternoon and evening at the Forbidden City in Beijing, President Xi and Madame Peng Liyuan. We are looking forward to rejoining you tomorrow morning! https:// twitter.com/AFP/status/928 179585832779776 …"
1143,Leaving South Korea now heading to China. Looking very much forward to meeting and being with President Xi!
1144,"Together, we dream of a Korea that is free, a peninsula that is safe, and families that are reunited once again! pic.twitter.com/9tsZRCC83j"
1145,Anyone who doubts the strength or determination of the U.S. should look to our past....and you will doubt it no longer. pic.twitter.com/zyuYc0fIH6
1146,"The North Korean regime has pursued its nuclear & ballistic missile programs in defiance of every assurance, agreement, & commmitment it has made to the U.S. and its allies. It's broken all of those commitments... pic.twitter.com/xJ4jUpA8d8"
1147,"The U.S., under my administration, is completely rebuilding its military, and they're spending hundreds of billions of dollars to the newest and finest military equipment anywhere in the world, being built right now. I want peace through strength! pic.twitter.com/2YXkIvRIFi"
1148,Join me LIVE in South Korea #NationalAssembly #POTUSinAsia http:// 45.wh.gov/mReti1 pic.twitter.com/hSxdtd2UnY
1149,"Ed Gillespie worked hard but did not embrace me or what I stand for. Don’t forget, Republicans won 4 out of 4 House seats, and with the economy doing record numbers, we will continue to win, even bigger than before!"
1150,"Getting ready to make a major speech to the National Assembly here in South Korea, then will be headed to China where I very much look forward to meeting with President Xi who is just off his great political victory."
1151,Thank you to all Americans who participated in Nat'l Rx Drug Take Back Day. A record amount of drugs collected & disposed. We can do this!
1152,"Franklin, such a great photo. HAPPY 99th BIRTHDAY to your father, @BillyGraham ! https:// twitter.com/franklin_graha m/status/927899339351117824 …"
1153,". @EdWGillespie will totally turn around the high crime and poor economic performance of VA. MS-13 and crime will be gone. Vote today, ASAP!"
1154,....and has been horrible on Virginia economy. Vote @EdWGillespie today!
1155,"Ralph Northam will allow crime to be rampant in Virginia. He’s weak on crime, weak on our GREAT VETS, Anti-Second Amendment...."
1156,"....is making. Working very hard on TAX CUTS for the middle class, companies and jobs!"
1157,Stock market hit yet another all-time record high yesterday. There is great confidence in the moves that my Administration....
1158,Thank you to President Moon of South Korea for the beautiful welcoming ceremony. It will always be remembered. pic.twitter.com/bMvJz1iV2a
1159,"It was my great honor to have lunch with our INCREDIBLE U.S. and ROK troops at Camp Humphreys, in South Korea. https:// instagram.com/p/BbLu4auAi8F/ pic.twitter.com/kNLyONhBCC"
1160,....Some of those they are harshly treating have been “milking” their country for years!
1161,"I have great confidence in King Salman and the Crown Prince of Saudi Arabia, they know exactly what they are doing...."
1162,"Getting ready to leave for South Korea and meetings with President Moon, a fine gentleman. We will figure it all out!"
1163,"My visit to Japan and friendship with PM Abe will yield many benefits, for our great Country. Massive military & energy orders happening+++!"
1164,"The state of Virginia economy, under Democrat rule, has been terrible. If you vote Ed Gillespie tomorrow, it will come roaring back!"
1165,#USA #Japan pic.twitter.com/EvxFqAVnFS
1166,"...Americans do what we do best: we pull together. We join hands. We lock arms and through the tears and the sadness, we stand strong... pic.twitter.com/qkCPgtKGkA"
1167,"May God be w/ the people of Sutherland Springs, Texas. The FBI & law enforcement are on the scene. I am monitoring the situation from Japan."
1168,Heading into the 12 days with great negotiating strength because of our tremendous economy. https:// twitter.com/foxnews/status /927050106603372544 …
1169,It was a true honor to be at Yokota Air Base with our GREAT @USForcesJapan ! pic.twitter.com/KEXnIkkQks
1170,"Playing golf with Prime Minister Abe and Hideki Matsuyama, two wonderful people! pic.twitter.com/vYLULe0o2K"
1171,"Just gave a speech to the great men and women at Yokota Air Base in Tokyo, Japan. Leaving to see Prime Minister Abe. pic.twitter.com/6LRAgojvDB"
1172,I am landing shortly. Can’t wait to be with our GREAT MILITARY. See you soon! https:// twitter.com/usforcesjapan/ status/926964803549069312 …
1173,Would very much appreciate Saudi Arabia doing their IPO of Aramco with the New York Stock Exchange. Important to the United States!
1174,"Unemployment is down to 4.1%, lowest in 17 years. 1.5 million new jobs created since I took office. Highest stock Market ever, up $5.4 trill"
1175,Thank you to our GREAT Military/Veterans and @PacificCommand . Remember #PearlHarbor . Remember the @USSArizona ! A day I’ll never forget. pic.twitter.com/CMkB0kTkSc
1176,Thank you for such a beautiful welcome Hawaii. My great honor to visit @PacificCommand upon arrival. Heading to Pearl Harbor w/ @FLOTUS now. pic.twitter.com/6gDME9cmnS
1177,Getting ready to land in Hawaii. Looking so much forward to meeting with our great Military/Veterans at Pearl Harbor!
1178,The decision on Sergeant Bergdahl is a complete and total disgrace to our Country and to our Military.
1179,"JOBS, JOBS, JOBS! pic.twitter.com/twUNktGbnb"
1180,"The rigged Dem Primary, one of the biggest political stories in years, got ZERO coverage on Fake News Network TV last night. Disgraceful!"
1181,"Just took off for ceremony @Pearl Harbor. Will then be heading to Japan, SKorea, China, Vietnam & the Philippines. Will never let you down!"
1182,"I always felt I would be running and winning against Bernie Sanders, not Crooked H, without cheating, I was right."
1183,Bernie Sanders supporters have every right to be apoplectic of the complete theft of the Dem primary by Crooked Hillary!
1184,"...Based on that, the Military has hit ISIS ""much harder"" over the last two days. They will pay a big price for every attack on us!"
1185,"ISIS just claimed the Degenerate Animal who killed, and so badly wounded, the wonderful people on the West Side, was ""their soldier."" ....."
1186,"Pocahontas just stated that the Democrats, lead by the legendary Crooked Hillary Clinton, rigged the Primaries! Lets go FBI & Justice Dept."
1187,The real story on Collusion is in Donna B's new book. Crooked Hillary bought the DNC & then stole the Democratic Primary from Crazy Bernie!
1188,"....People are angry. At some point the Justice Department, and the FBI, must do what is right and proper. The American public deserves it!"
1189,"...New Donna B book says she paid for and stole the Dem Primary. What about the deleted E-mails, Uranium, Podesta, the Server, plus, plus..."
1190,Everybody is asking why the Justice Department (and FBI) isn't looking into all of the dishonesty going on with Crooked Hillary & the Dems..
1191,My Twitter account was taken down for 11 minutes by a rogue employee. I guess the word must finally be getting out-and having an impact.
1192,I will be interviewed by @IngrahamAngle on @FoxNews at 10:00. Enjoy!
1193,The @TuckerCarlson opening statement about our once cherished and great FBI was so sad to watch. James Comey's leadership was a disaster!
1194,....This is real collusion and dishonesty. Major violation of Campaign Finance Laws and Money Laundering - where is our Justice Department?
1195,Donna Brazile just stated the DNC RIGGED the system to illegally steal the Primary from Bernie Sanders. Bought and paid for by Crooked H....
1196,"Great Tax Cut rollout today. The lobbyists are storming Capital Hill, but the Republicans will hold strong and do what is right for America!"
1197,"Today, it was my pleasure and great honor to announce my nomination of Jerome Powell to be the next Chairman of the @FederalReserve . pic.twitter.com/6aDuRy3zws"
1198,"Broadcom's move to America=$20 BILLION of annual rev into U.S.A., $3+ BILLION/yr. in research/engineering & $6 BILLION/yr. in manufacturing. pic.twitter.com/NsJ4PtVTtl"
1199,"Today, we are thrilled to welcome @Broadcom CEO Hock Tan to the WH to announce he is moving their HQ’s from Singapore back to the U.S.A..... pic.twitter.com/WrqUXBndyZ"
1200,Congress must end chain migration so that we can have a system that is SECURITY BASED! We need to make AMERICA SAFE! #USA pic.twitter.com/d7L1YW5iVY
1201,I am calling on Congress to TERMINATE the diversity visa lottery program that presents significant vulnerabilities to our national security. pic.twitter.com/tW4wOlI4vu
1202,"Congratulations to the Houston @Astros , 2017 #WorldSeries Champions #HoustonStrong #EarnHistory pic.twitter.com/BP7OEzdhFi"
1203,...There is also something appropriate about keeping him in the home of the horrible crime he committed. Should move fast. DEATH PENALTY!
1204,Would love to send the NYC terrorist to Guantanamo but statistically that process takes much longer than going through the Federal system...
1205,"NYC terrorist was happy as he asked to hang ISIS flag in his hospital room. He killed 8 people, badly injured 12. SHOULD GET DEATH PENALTY!"
1206,"Great mtg w/ @Cabinet today. Tomorrow, I will be announcing the new head of the Fed. I think you will be extremely impressed by this person! pic.twitter.com/5ASJVLGAiG"
1207,"Happy birthday to @garyplayer , a truly great Champion and Person!"
1208,It is finally happening for our great clean coal miners! https:// twitter.com/realdonaldtrum p/status/925447637708496897 …
1209,The United States will be immediately implementing much tougher Extreme Vetting Procedures. The safety of our citizens comes first!
1210,Just spoke to President Macri of Argentina about the five proud and wonderful men killed in the West Side terror attack. God be with them!
1211,"CHAIN MIGRATION must end now! Some people come in, and they bring their whole family with them, who can be truly evil. NOT ACCEPTABLE! pic.twitter.com/PQGeTTdRtX"
1212,...and Appeals Court Judges at a record clip! Our courts are rapidly changing for the better!
1213,Thanks to @SenateMajLdr McConnell and the @SenateGOP we are appointing high-quality Federal District...
1214,"Thank you to the GREAT NYPD, First Responders and all govt officials for having handled the terrible West Side attack so professionally! pic.twitter.com/imPIdOzjAn"
1215,...fully supports any and all of their efforts with respect to the West Side attack. #NYCStrong
1216,Just spoke with @NYGovCuomo and @NYCMayor de Blasio to let them know that the federal government...
1217,We mourn the horrifying terrorist attack in NYC. All of America is praying and grieving for the families who lost their precious loved ones. pic.twitter.com/WZFHXoJE3K
1218,....for the Middle Class. The House and Senate should consider ASAP as the process of final approval moves along. Push Biggest Tax Cuts EVER
1219,Wouldn't it be great to Repeal the very unfair and unpopular Individual Mandate in ObamaCare and use those savings for further Tax Cuts.....
1220,#NYCStrong #USA pic.twitter.com/6K3Xw5P87d
1221,"""Senator Chuck Schumer helping to import Europes problems"" said Col.Tony Shaffer. We will stop this craziness! @foxandfriends"
1222,"We are fighting hard for Merit Based immigration, no more Democrat Lottery Systems. We must get MUCH tougher (and smarter). @foxandfriends"
1223,"The terrorist came into our country through what is called the ""Diversity Visa Lottery Program,"" a Chuck Schumer beauty. I want merit based."
1224,"I have just ordered Homeland Security to step up our already Extreme Vetting Program. Being politically correct is fine, but not for this!"
1225,The Republican House members are working hard (and late) toward the Massive Tax Cuts that they know you deserve. These will be biggest ever!
1226,"My thoughts, condolences and prayers to the victims and families of the New York City terrorist attack. God and your country are with you!"
1227,"We must not allow ISIS to return, or enter, our country after defeating them in the Middle East and elsewhere. Enough!"
1228,"In NYC, looks like another attack by a very sick and deranged person. Law enforcement is following this closely. NOT IN THE U.S.A.!"
1229,U.S. COAL PRODUCTION Up 7.8% past year. Down 31.5% last 10 years. #EndingWarOnCoal pic.twitter.com/xr20OBb2DV
1230,“Home Prices Reach New All-Time Highs in August” Read more: http:// 45.wh.gov/AllTimeHigh pic.twitter.com/STBtR6mO2j
1231,"""Consumer Confidence Hits Highest Level Since December 2000"" Read more: http:// 45.wh.gov/HighestSince20 00 … pic.twitter.com/nLo5XCnuIx"
